"","Area.Code","Area","Item.Code","Item","Element","Year","Value"
"9436",189,"Saint Lucia",372,"Lettuce and chicory","Area harvested",2018,14
"9437",189,"Saint Lucia",56,"Maize","Area harvested",2018,NA
"9438",189,"Saint Lucia",571,"Mangoes, mangosteens, guavas","Area harvested",2018,67
"9439",189,"Saint Lucia",702,"Nutmeg, mace and cardamoms","Area harvested",2018,94
"9440",189,"Saint Lucia",490,"Oranges","Area harvested",2018,13
"9441",189,"Saint Lucia",687,"Pepper (piper spp.)","Area harvested",2018,223
"9442",189,"Saint Lucia",574,"Pineapples","Area harvested",2018,4
"9443",189,"Saint Lucia",489,"Plantains and others","Area harvested",2018,136
"9444",189,"Saint Lucia",211,"Pulses nes","Area harvested",2018,25
"9445",189,"Saint Lucia",394,"Pumpkins, squash and gourds","Area harvested",2018,21
"9446",189,"Saint Lucia",149,"Roots and tubers nes","Area harvested",2018,435
"9447",189,"Saint Lucia",723,"Spices nes","Area harvested",2018,147
"9448",189,"Saint Lucia",156,"Sugar cane","Area harvested",2018,NA
"9449",189,"Saint Lucia",122,"Sweet potatoes","Area harvested",2018,35
"9450",189,"Saint Lucia",136,"Taro (cocoyam)","Area harvested",2018,29
"9451",189,"Saint Lucia",388,"Tomatoes","Area harvested",2018,10
"9452",189,"Saint Lucia",463,"Vegetables, fresh nes","Area harvested",2018,221
"9453",189,"Saint Lucia",567,"Watermelons","Area harvested",2018,13
"9454",189,"Saint Lucia",137,"Yams","Area harvested",2018,34
"9455",189,"Saint Lucia",135,"Yautia (cocoyam)","Area harvested",2018,24
"9456",189,"Saint Lucia",1717,"Cereals, Total","Area harvested",2018,NA
"9457",189,"Saint Lucia",1804,"Citrus Fruit, Total","Area harvested",2018,55
"9458",189,"Saint Lucia",1738,"Fruit Primary","Area harvested",2018,1651
"9459",189,"Saint Lucia",1731,"Oilcrops","Area harvested",2018,1787
"9460",189,"Saint Lucia",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,1787
"9461",189,"Saint Lucia",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,1787
"9462",189,"Saint Lucia",1726,"Pulses, Total","Area harvested",2018,25
"9463",189,"Saint Lucia",1720,"Roots and Tubers, Total","Area harvested",2018,1313
"9464",189,"Saint Lucia",1723,"Sugar Crops Primary","Area harvested",2018,NA
"9465",189,"Saint Lucia",1735,"Vegetables Primary","Area harvested",2018,309
"9466",191,"Saint Vincent and the Grenadines",515,"Apples","Area harvested",2018,332
"9467",191,"Saint Vincent and the Grenadines",486,"Bananas","Area harvested",2018,6074
"9468",191,"Saint Vincent and the Grenadines",426,"Carrots and turnips","Area harvested",2018,58
"9469",191,"Saint Vincent and the Grenadines",125,"Cassava","Area harvested",2018,87
"9470",191,"Saint Vincent and the Grenadines",401,"Chillies and peppers, green","Area harvested",2018,73
"9471",191,"Saint Vincent and the Grenadines",661,"Cocoa, beans","Area harvested",2018,804
"9472",191,"Saint Vincent and the Grenadines",249,"Coconuts","Area harvested",2018,650
"9473",191,"Saint Vincent and the Grenadines",656,"Coffee, green","Area harvested",2018,575
"9474",191,"Saint Vincent and the Grenadines",619,"Fruit, fresh nes","Area harvested",2018,210
"9475",191,"Saint Vincent and the Grenadines",507,"Grapefruit (inc. pomelos)","Area harvested",2018,16
"9476",191,"Saint Vincent and the Grenadines",242,"Groundnuts, with shell","Area harvested",2018,61
"9477",191,"Saint Vincent and the Grenadines",497,"Lemons and limes","Area harvested",2018,55
"9478",191,"Saint Vincent and the Grenadines",56,"Maize","Area harvested",2018,37
"9479",191,"Saint Vincent and the Grenadines",571,"Mangoes, mangosteens, guavas","Area harvested",2018,93
"9480",191,"Saint Vincent and the Grenadines",702,"Nutmeg, mace and cardamoms","Area harvested",2018,245
"9481",191,"Saint Vincent and the Grenadines",490,"Oranges","Area harvested",2018,33
"9482",191,"Saint Vincent and the Grenadines",521,"Pears","Area harvested",2018,50
"9483",191,"Saint Vincent and the Grenadines",197,"Pigeon peas","Area harvested",2018,31
"9484",191,"Saint Vincent and the Grenadines",489,"Plantains and others","Area harvested",2018,146
"9485",191,"Saint Vincent and the Grenadines",211,"Pulses nes","Area harvested",2018,505
"9486",191,"Saint Vincent and the Grenadines",394,"Pumpkins, squash and gourds","Area harvested",2018,43
"9487",191,"Saint Vincent and the Grenadines",27,"Rice, paddy","Area harvested",2018,NA
"9488",191,"Saint Vincent and the Grenadines",149,"Roots and tubers nes","Area harvested",2018,592
"9489",191,"Saint Vincent and the Grenadines",328,"Seed cotton","Area harvested",2018,NA
"9490",191,"Saint Vincent and the Grenadines",723,"Spices nes","Area harvested",2018,27
"9491",191,"Saint Vincent and the Grenadines",156,"Sugar cane","Area harvested",2018,767
"9492",191,"Saint Vincent and the Grenadines",122,"Sweet potatoes","Area harvested",2018,242
"9493",191,"Saint Vincent and the Grenadines",826,"Tobacco, unmanufactured","Area harvested",2018,64
"9494",191,"Saint Vincent and the Grenadines",463,"Vegetables, fresh nes","Area harvested",2018,256
"9495",191,"Saint Vincent and the Grenadines",137,"Yams","Area harvested",2018,193
"9496",191,"Saint Vincent and the Grenadines",1717,"Cereals, Total","Area harvested",2018,37
"9497",191,"Saint Vincent and the Grenadines",1804,"Citrus Fruit, Total","Area harvested",2018,104
"9498",191,"Saint Vincent and the Grenadines",1753,"Fibre Crops Primary","Area harvested",2018,NA
"9499",191,"Saint Vincent and the Grenadines",1738,"Fruit Primary","Area harvested",2018,7009
"9500",191,"Saint Vincent and the Grenadines",1731,"Oilcrops","Area harvested",2018,711
"9501",191,"Saint Vincent and the Grenadines",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,711
"9502",191,"Saint Vincent and the Grenadines",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,711
"9503",191,"Saint Vincent and the Grenadines",1726,"Pulses, Total","Area harvested",2018,536
"9504",191,"Saint Vincent and the Grenadines",1720,"Roots and Tubers, Total","Area harvested",2018,1114
"9505",191,"Saint Vincent and the Grenadines",1723,"Sugar Crops Primary","Area harvested",2018,767
"9506",191,"Saint Vincent and the Grenadines",1735,"Vegetables Primary","Area harvested",2018,430
"9507",244,"Samoa",572,"Avocados","Area harvested",2018,46
"9508",244,"Samoa",486,"Bananas","Area harvested",2018,5147
"9509",244,"Samoa",125,"Cassava","Area harvested",2018,38
"9510",244,"Samoa",661,"Cocoa, beans","Area harvested",2018,2599
"9511",244,"Samoa",249,"Coconuts","Area harvested",2018,27375
"9512",244,"Samoa",656,"Coffee, green","Area harvested",2018,39
"9513",244,"Samoa",512,"Fruit, citrus nes","Area harvested",2018,150
"9514",244,"Samoa",603,"Fruit, tropical fresh nes","Area harvested",2018,3215
"9515",244,"Samoa",446,"Maize, green","Area harvested",2018,63
"9516",244,"Samoa",571,"Mangoes, mangosteens, guavas","Area harvested",2018,122
"9517",244,"Samoa",339,"Oilseeds nes","Area harvested",2018,554
"9518",244,"Samoa",600,"Papayas","Area harvested",2018,248
"9519",244,"Samoa",687,"Pepper (piper spp.)","Area harvested",2018,17
"9520",244,"Samoa",574,"Pineapples","Area harvested",2018,162
"9521",244,"Samoa",149,"Roots and tubers nes","Area harvested",2018,400
"9522",244,"Samoa",723,"Spices nes","Area harvested",2018,101
"9523",244,"Samoa",156,"Sugar cane","Area harvested",2018,1
"9524",244,"Samoa",136,"Taro (cocoyam)","Area harvested",2018,5028
"9525",244,"Samoa",826,"Tobacco, unmanufactured","Area harvested",2018,51
"9526",244,"Samoa",463,"Vegetables, fresh nes","Area harvested",2018,1080
"9527",244,"Samoa",137,"Yams","Area harvested",2018,2385
"9528",244,"Samoa",1804,"Citrus Fruit, Total","Area harvested",2018,150
"9529",244,"Samoa",1738,"Fruit Primary","Area harvested",2018,9090
"9530",244,"Samoa",1731,"Oilcrops","Area harvested",2018,27929
"9531",244,"Samoa",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,27929
"9532",244,"Samoa",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,27929
"9533",244,"Samoa",1720,"Roots and Tubers, Total","Area harvested",2018,7851
"9534",244,"Samoa",1723,"Sugar Crops Primary","Area harvested",2018,1
"9535",244,"Samoa",1735,"Vegetables Primary","Area harvested",2018,1143
"9536",193,"Sao Tome and Principe",486,"Bananas","Area harvested",2018,240
"9537",193,"Sao Tome and Principe",358,"Cabbages and other brassicas","Area harvested",2018,56
"9538",193,"Sao Tome and Principe",426,"Carrots and turnips","Area harvested",2018,160
"9539",193,"Sao Tome and Principe",125,"Cassava","Area harvested",2018,265
"9540",193,"Sao Tome and Principe",693,"Cinnamon (cannella)","Area harvested",2018,233
"9541",193,"Sao Tome and Principe",661,"Cocoa, beans","Area harvested",2018,29853
"9542",193,"Sao Tome and Principe",249,"Coconuts","Area harvested",2018,168
"9543",193,"Sao Tome and Principe",656,"Coffee, green","Area harvested",2018,178
"9544",193,"Sao Tome and Principe",619,"Fruit, fresh nes","Area harvested",2018,603
"9545",193,"Sao Tome and Principe",372,"Lettuce and chicory","Area harvested",2018,3
"9546",193,"Sao Tome and Principe",56,"Maize","Area harvested",2018,466
"9547",193,"Sao Tome and Principe",254,"Oil palm fruit","Area harvested",2018,1870
"9548",193,"Sao Tome and Principe",403,"Onions, dry","Area harvested",2018,36
"9549",193,"Sao Tome and Principe",489,"Plantains and others","Area harvested",2018,4052
"9550",193,"Sao Tome and Principe",149,"Roots and tubers nes","Area harvested",2018,1289
"9551",193,"Sao Tome and Principe",136,"Taro (cocoyam)","Area harvested",2018,1541
"9552",193,"Sao Tome and Principe",463,"Vegetables, fresh nes","Area harvested",2018,176
"9553",193,"Sao Tome and Principe",137,"Yams","Area harvested",2018,400
"9554",193,"Sao Tome and Principe",1717,"Cereals, Total","Area harvested",2018,466
"9555",193,"Sao Tome and Principe",1738,"Fruit Primary","Area harvested",2018,4895
"9556",193,"Sao Tome and Principe",1731,"Oilcrops","Area harvested",2018,2038
"9557",193,"Sao Tome and Principe",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,2038
"9558",193,"Sao Tome and Principe",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,2038
"9559",193,"Sao Tome and Principe",1720,"Roots and Tubers, Total","Area harvested",2018,3495
"9560",193,"Sao Tome and Principe",1735,"Vegetables Primary","Area harvested",2018,431
"9561",194,"Saudi Arabia",366,"Artichokes","Area harvested",2018,NA
"9562",194,"Saudi Arabia",44,"Barley","Area harvested",2018,90336
"9563",194,"Saudi Arabia",358,"Cabbages and other brassicas","Area harvested",2018,10219
"9564",194,"Saudi Arabia",426,"Carrots and turnips","Area harvested",2018,989
"9565",194,"Saudi Arabia",656,"Coffee, green","Area harvested",2018,0
"9566",194,"Saudi Arabia",397,"Cucumbers and gherkins","Area harvested",2018,1640
"9567",194,"Saudi Arabia",577,"Dates","Area harvested",2018,116125
"9568",194,"Saudi Arabia",399,"Eggplants (aubergines)","Area harvested",2018,1681
"9569",194,"Saudi Arabia",512,"Fruit, citrus nes","Area harvested",2018,4487
"9570",194,"Saudi Arabia",619,"Fruit, fresh nes","Area harvested",2018,29241
"9571",194,"Saudi Arabia",560,"Grapes","Area harvested",2018,3778
"9572",194,"Saudi Arabia",242,"Groundnuts, with shell","Area harvested",2018,397
"9573",194,"Saudi Arabia",777,"Hemp tow waste","Area harvested",2018,NA
"9574",194,"Saudi Arabia",56,"Maize","Area harvested",2018,7847
"9575",194,"Saudi Arabia",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,2517
"9576",194,"Saudi Arabia",79,"Millet","Area harvested",2018,4492
"9577",194,"Saudi Arabia",430,"Okra","Area harvested",2018,1715
"9578",194,"Saudi Arabia",403,"Onions, dry","Area harvested",2018,1951
"9579",194,"Saudi Arabia",116,"Potatoes","Area harvested",2018,18058
"9580",194,"Saudi Arabia",211,"Pulses nes","Area harvested",2018,4664
"9581",194,"Saudi Arabia",394,"Pumpkins, squash and gourds","Area harvested",2018,2848
"9582",194,"Saudi Arabia",27,"Rice, paddy","Area harvested",2018,0
"9583",194,"Saudi Arabia",289,"Sesame seed","Area harvested",2018,1658
"9584",194,"Saudi Arabia",83,"Sorghum","Area harvested",2018,50165
"9585",194,"Saudi Arabia",388,"Tomatoes","Area harvested",2018,11919
"9586",194,"Saudi Arabia",463,"Vegetables, fresh nes","Area harvested",2018,1954
"9587",194,"Saudi Arabia",567,"Watermelons","Area harvested",2018,28731
"9588",194,"Saudi Arabia",15,"Wheat","Area harvested",2018,94786
"9589",194,"Saudi Arabia",1717,"Cereals, Total","Area harvested",2018,247626
"9590",194,"Saudi Arabia",1804,"Citrus Fruit, Total","Area harvested",2018,4487
"9591",194,"Saudi Arabia",1753,"Fibre Crops Primary","Area harvested",2018,NA
"9592",194,"Saudi Arabia",1738,"Fruit Primary","Area harvested",2018,184879
"9593",194,"Saudi Arabia",1731,"Oilcrops","Area harvested",2018,2055
"9594",194,"Saudi Arabia",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,2055
"9595",194,"Saudi Arabia",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,2055
"9596",194,"Saudi Arabia",1726,"Pulses, Total","Area harvested",2018,4664
"9597",194,"Saudi Arabia",1720,"Roots and Tubers, Total","Area harvested",2018,18058
"9598",194,"Saudi Arabia",1735,"Vegetables Primary","Area harvested",2018,34916
"9599",195,"Senegal",367,"Asparagus","Area harvested",2018,NA
"9600",195,"Senegal",572,"Avocados","Area harvested",2018,NA
"9601",195,"Senegal",203,"Bambara beans","Area harvested",2018,NA
"9602",195,"Senegal",486,"Bananas","Area harvested",2018,1174
"9603",195,"Senegal",414,"Beans, green","Area harvested",2018,1407
"9604",195,"Senegal",558,"Berries nes","Area harvested",2018,NA
"9605",195,"Senegal",358,"Cabbages and other brassicas","Area harvested",2018,4934
"9606",195,"Senegal",426,"Carrots and turnips","Area harvested",2018,2137
"9607",195,"Senegal",217,"Cashew nuts, with shell","Area harvested",2018,18453
"9608",195,"Senegal",125,"Cassava","Area harvested",2018,86624
"9609",195,"Senegal",108,"Cereals nes","Area harvested",2018,NA
"9610",195,"Senegal",689,"Chillies and peppers, dry","Area harvested",2018,664
"9611",195,"Senegal",401,"Chillies and peppers, green","Area harvested",2018,NA
"9612",195,"Senegal",249,"Coconuts","Area harvested",2018,1034
"9613",195,"Senegal",195,"Cow peas, dry","Area harvested",2018,257219
"9614",195,"Senegal",397,"Cucumbers and gherkins","Area harvested",2018,NA
"9615",195,"Senegal",399,"Eggplants (aubergines)","Area harvested",2018,375
"9616",195,"Senegal",569,"Figs","Area harvested",2018,NA
"9617",195,"Senegal",94,"Fonio","Area harvested",2018,4816
"9618",195,"Senegal",619,"Fruit, fresh nes","Area harvested",2018,6700
"9619",195,"Senegal",603,"Fruit, tropical fresh nes","Area harvested",2018,2105
"9620",195,"Senegal",507,"Grapefruit (inc. pomelos)","Area harvested",2018,NA
"9621",195,"Senegal",242,"Groundnuts, with shell","Area harvested",2018,1134330
"9622",195,"Senegal",56,"Maize","Area harvested",2018,250891
"9623",195,"Senegal",571,"Mangoes, mangosteens, guavas","Area harvested",2018,19209
"9624",195,"Senegal",299,"Melonseed","Area harvested",2018,11459
"9625",195,"Senegal",79,"Millet","Area harvested",2018,930122
"9626",195,"Senegal",234,"Nuts nes","Area harvested",2018,2575
"9627",195,"Senegal",254,"Oil palm fruit","Area harvested",2018,12346
"9628",195,"Senegal",339,"Oilseeds nes","Area harvested",2018,NA
"9629",195,"Senegal",430,"Okra","Area harvested",2018,1190
"9630",195,"Senegal",403,"Onions, dry","Area harvested",2018,15142
"9631",195,"Senegal",490,"Oranges","Area harvested",2018,6156
"9632",195,"Senegal",116,"Potatoes","Area harvested",2018,5047
"9633",195,"Senegal",211,"Pulses nes","Area harvested",2018,72
"9634",195,"Senegal",394,"Pumpkins, squash and gourds","Area harvested",2018,739
"9635",195,"Senegal",27,"Rice, paddy","Area harvested",2018,323635
"9636",195,"Senegal",328,"Seed cotton","Area harvested",2018,21736
"9637",195,"Senegal",289,"Sesame seed","Area harvested",2018,31413
"9638",195,"Senegal",83,"Sorghum","Area harvested",2018,247678
"9639",195,"Senegal",236,"Soybeans","Area harvested",2018,NA
"9640",195,"Senegal",373,"Spinach","Area harvested",2018,NA
"9641",195,"Senegal",156,"Sugar cane","Area harvested",2018,9512
"9642",195,"Senegal",122,"Sweet potatoes","Area harvested",2018,1908
"9643",195,"Senegal",826,"Tobacco, unmanufactured","Area harvested",2018,NA
"9644",195,"Senegal",388,"Tomatoes","Area harvested",2018,6584
"9645",195,"Senegal",463,"Vegetables, fresh nes","Area harvested",2018,46497
"9646",195,"Senegal",567,"Watermelons","Area harvested",2018,72269
"9647",195,"Senegal",1717,"Cereals, Total","Area harvested",2018,1757142
"9648",195,"Senegal",1804,"Citrus Fruit, Total","Area harvested",2018,6156
"9649",195,"Senegal",1753,"Fibre Crops Primary","Area harvested",2018,21736
"9650",195,"Senegal",1738,"Fruit Primary","Area harvested",2018,107613
"9651",195,"Senegal",1731,"Oilcrops","Area harvested",2018,1212318
"9652",195,"Senegal",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,1212318
"9653",195,"Senegal",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,1212318
